date,state,Disaster_Prob,y_data
1993-06-01,WY,0.0559286551021312,0.0
1993-06-01,VT,0.06266502926731361,0.0
1993-06-01,OH,0.07370297057965512,0.0
1993-06-01,OK,0.08773468934288749,0.0
1993-06-01,ND,0.061781300029488714,0.0
1993-06-01,NE,0.06951084202616932,0.0
1993-06-01,NH,0.06300880436743868,0.0
1993-06-01,NC,0.08217477341973484,0.0
1993-06-01,NM,0.07437042006521268,1.0
1993-06-01,NV,0.06323394732336597,0.0
1993-06-01,NY,0.06592041975534337,0.0
1993-06-01,NJ,0.07188955822679083,0.0
1993-07-01,ID,0.05041912684485828,0.0
1993-07-01,MI,0.06915860080658183,0.0
1993-07-01,ME,0.06168714219389056,0.0
1993-07-01,MD,0.08317632758107628,0.0
1993-07-01,MA,0.06970543464847857,0.0
1993-07-01,LA,0.09373429585965803,0.0
1993-07-01,KY,0.08988290669217738,0.0
1993-07-01,KS,0.08462054983534938,1.0
1993-07-01,IN,0.08152427369903308,0.0
1993-07-01,IL,0.07998967770912334,1.0
1993-07-01,IA,0.07270828759415543,1.0
1993-07-01,WY,0.057115348192470695,0.0
1993-07-01,FL,0.09129536509124092,0.0
1993-07-01,DE,0.07566345063800911,0.0
1993-07-01,CT,0.06974769628418681,0.0
1993-07-01,CO,0.06503027587091326,0.0
1993-07-01,CA,0.07140073254878143,0.0
1993-07-01,AZ,0.08057283075195602,1.0
1993-07-01,AR,0.0918496511435685,0.0
1993-07-01,AL,0.09287651071198287,0.0
1993-07-01,AK,0.051643454964812235,0.0
1993-07-01,MN,0.06304408106315,0.0
1993-07-01,HI,0.0744709770927655,0.0
1993-07-01,MO,0.08635526090719915,1.0
1993-07-01,MS,0.09062060711343797,0.0
1993-07-01,MT,0.054205652933445536,0.0
1993-07-01,WI,0.06608858671621612,1.0
1993-07-01,WA,0.05489204658666282,0.0
1993-07-01,VT,0.06046750474906528,0.0
1993-07-01,VA,0.08728955958602803,0.0
1993-07-01,UT,0.06342747108311007,0.0
1993-07-01,TX,0.09520444250986314,0.0
1993-07-01,TN,0.08763703501073328,0.0
1993-07-01,SD,0.06585977239588817,1.0
1993-07-01,SC,0.09264246887410928,0.0
1993-07-01,RI,0.0691400744709056,0.0
1993-07-01,PA,0.07555224946060658,0.0
1993-07-01,WV,0.07958193789693196,0.0
1993-07-01,OK,0.0927602035001007,0.0
1993-07-01,OH,0.07930140555354097,0.0
1993-07-01,NY,0.07155307992040422,0.0
1993-07-01,NV,0.06229571884897517,0.0
1993-07-01,NM,0.07864273643009474,0.0
1993-07-01,NJ,0.0795123998305626,0.0
1993-07-01,NH,0.06410633666848768,0.0
1993-07-01,NE,0.07054961651236173,1.0
1993-07-01,ND,0.060206058155639064,1.0
1993-07-01,OR,0.05314063655561008,0.0
1993-07-01,NC,0.08955915820249062,0.0
1993-08-01,OK,0.08200842703723658,0.0
1993-08-01,OH,0.073378549649746,0.0
1993-08-01,NY,0.06634347528596024,0.0
1993-08-01,NH,0.06034732134351444,0.0
1993-08-01,NM,0.06736234020246694,0.0
1993-08-01,NJ,0.06717516682902931,0.0
1993-08-01,OR,0.05278182082976624,0.0
1993-08-01,NV,0.05961108790712549,0.0
1993-08-01,PA,0.07117791010510076,0.0
1993-08-01,TX,0.08744792193212654,1.0
1993-08-01,SC,0.08116105546891698,0.0
1993-08-01,SD,0.06293890444707692,0.0
1993-08-01,TN,0.07703341192152148,0.0
1993-08-01,NE,0.06535514055090999,0.0
1993-08-01,UT,0.05975935963440794,0.0
1993-08-01,VA,0.07574464401589016,0.0
1993-08-01,VT,0.06044419245843902,0.0
1993-08-01,WA,0.05444741620215373,0.0
1993-08-01,WI,0.0626471956836645,0.0
1993-08-01,WV,0.07455421270615431,0.0
1993-08-01,RI,0.06707456769426899,0.0
1993-08-01,ND,0.060422876502636017,0.0
1993-08-01,MI,0.06389422193762163,0.0
1993-08-01,MT,0.05438090683716721,0.0
1993-08-01,AK,0.04412465977759759,0.0
1993-08-01,AL,0.08142427360109518,0.0
1993-08-01,AR,0.08393686730577617,0.0
1993-08-01,AZ,0.07284425960701138,0.0
1993-08-01,CA,0.06465475053034073,0.0
1993-08-01,CO,0.05655070040825629,0.0
1993-08-01,CT,0.06713309706200005,0.0
1993-08-01,DE,0.063839493293955,0.0
1993-08-01,FL,0.08620783750892282,0.0
1993-08-01,HI,0.07528264022224884,0.0
1993-08-01,NC,0.07768948960808827,0.0
1993-08-01,IA,0.06957679135642972,0.0
1993-08-01,IL,0.07460311463409643,0.0
1993-08-01,WY,0.05419081093512742,0.0
1993-08-01,KS,0.0764143793420881,0.0
1993-08-01,KY,0.07649455862552708,0.0
1993-08-01,LA,0.09107291049371374,0.0
1993-08-01,MA,0.06475186131281091,0.0
1993-08-01,MD,0.07209855397294689,0.0
1993-08-01,ME,0.058344172760900884,0.0
1993-08-01,MO,0.07866993160492222,0.0
1993-08-01,MS,0.08411086641320295,0.0
1993-08-01,ID,0.04967160646597281,0.0
1993-08-01,IN,0.07207359594750287,0.0
1993-08-01,MN,0.062200809183649376,0.0
1993-09-01,AL,0.06710523643420863,0.0
1993-09-01,MS,0.07171280822052889,0.0
1993-09-01,MO,0.053706561557549444,0.0
1993-09-01,MN,0.04360292459165179,0.0
1993-09-01,MI,0.04550636703288591,0.0
1993-09-01,ME,0.04619186761263591,0.0
1993-09-01,MD,0.059946504979891846,0.0
1993-09-01,MA,0.04867561526697673,0.0
1993-09-01,LA,0.07513990143219398,0.0
1993-09-01,KY,0.05811087059895186,0.0
1993-09-01,IN,0.05177913639600791,1.0
1993-09-01,MT,0.041300830605529956,0.0
1993-09-01,IL,0.05137895026052001,0.0
1993-09-01,IA,0.04863651386841257,0.0
1993-09-01,HI,0.07053746646107678,0.0
1993-09-01,FL,0.07785917853962586,0.0
1993-09-01,DE,0.058630898811906224,0.0
1993-09-01,CT,0.04901124205699977,0.0
1993-09-01,CO,0.045863185064196135,0.0
1993-09-01,CA,0.06007537332004668,0.0
1993-09-01,AZ,0.06439266814243295,0.0
1993-09-01,AR,0.0636672304565351,0.0
1993-09-01,AK,0.03011017722297741,0.0
1993-09-01,ID,0.04316422095167162,0.0
1993-09-01,NC,0.06354933340187753,1.0
1993-09-01,KS,0.054952591668707744,0.0
1993-09-01,NE,0.04970497468004673,0.0
1993-09-01,WY,0.0413717036847629,0.0
1993-09-01,ND,0.042597300156835056,0.0
1993-09-01,WV,0.05665738230275679,0.0
1993-09-01,WI,0.043762681819260796,0.0
1993-09-01,WA,0.04511162115137253,0.0
1993-09-01,VT,0.043581298708757085,0.0
1993-09-01,VA,0.058918422516070164,0.0
1993-09-01,UT,0.05189956500445683,0.0
1993-09-01,TX,0.07060903347366095,1.0
1993-09-01,TX,0.07060903347366095,1.0
1993-09-01,TN,0.06108220256321709,0.0
1993-09-01,SD,0.04577273100064354,0.0
1993-09-01,TX,0.07060903347366095,1.0
1993-09-01,NJ,0.05632351050845557,0.0
1993-09-01,RI,0.04907739210609195,0.0
1993-09-01,PA,0.0509336114742434,0.0
1993-09-01,OR,0.04771914761859792,0.0
1993-09-01,OK,0.06065093534516411,0.0
1993-09-01,OH,0.05350556283439528,0.0
1993-09-01,NY,0.04834946185001166,0.0
1993-09-01,NV,0.05233882416735819,0.0
1993-09-01,NM,0.05541384888775053,0.0
1993-09-01,SC,0.06863503893022334,0.0
1993-09-01,NH,0.04495012783958261,0.0
1993-10-01,IN,0.04093061017052888,0.0
1993-10-01,KS,0.04346196569257794,0.0
1993-10-01,KY,0.04383630633758697,0.0
1993-10-01,LA,0.05584672719470696,0.0
1993-10-01,MN,0.03429962069978722,0.0
1993-10-01,MD,0.04214123856502032,0.0
1993-10-01,ME,0.03396520510563213,0.0
1993-10-01,MI,0.03612957927261906,0.0
1993-10-01,IL,0.04007788845289761,0.0
1993-10-01,MA,0.035961749874272135,0.0
1993-10-01,ID,0.034739808397186336,0.0
1993-10-01,AK,0.02270254382069456,0.0
1993-10-01,HI,0.06398530479430635,0.0
1993-10-01,FL,0.06454383332230218,0.0
1993-10-01,DE,0.04181118983499138,0.0
1993-10-01,CT,0.03682833302030704,0.0
1993-10-01,CO,0.03489616115792736,0.0
1993-10-01,CA,0.04904463625065623,1.0
1993-10-01,AZ,0.047966085554218524,0.0
1993-10-01,AR,0.04622514194807258,0.0
1993-10-01,AL,0.052921167619952955,0.0
1993-10-01,MO,0.04273435381430458,0.0
1993-10-01,IA,0.039016727173011474,0.0
1993-10-01,MS,0.05298353638974218,0.0
1993-10-01,NC,0.04821902906502356,0.0
1993-10-01,ND,0.03485078632763083,0.0
1993-10-01,WY,0.03236584581914066,0.0
1993-10-01,WV,0.039595380098382725,0.0
1993-10-01,WI,0.035126154310610405,0.0
1993-10-01,WA,0.03935284149115084,0.0
1993-10-01,VT,0.03330815471183708,0.0
1993-10-01,VA,0.04299171083049575,0.0
1993-10-01,UT,0.035536299029326715,0.0
1993-10-01,TX,0.05400476533815431,0.0
1993-10-01,TN,0.04733974433563499,0.0
1993-10-01,SD,0.03711151691353479,0.0
1993-10-01,MT,0.03377302411504589,0.0
1993-10-01,SC,0.053000810670936864,0.0
1993-10-01,PA,0.03857046570574012,0.0
1993-10-01,OR,0.038790235424027306,1.0
1993-10-01,OK,0.04664028402548263,0.0
1993-10-01,OH,0.04009358122403013,0.0
1993-10-01,NY,0.036867944719478886,0.0
1993-10-01,NV,0.040264040187031266,0.0
1993-10-01,NM,0.042806421555219576,0.0
1993-10-01,NJ,0.03938473497015431,0.0
1993-10-01,NH,0.0329615279744658,0.0
1993-10-01,NE,0.03955466094238315,0.0
1993-10-01,RI,0.03663265619105632,0.0
1993-11-01,AK,0.014037215212428528,0.0
1993-11-01,AL,0.03907038189254873,0.0
1993-11-01,CO,0.02225576344149283,0.0
1993-11-01,AZ,0.03217245200339176,0.0
1993-11-01,ND,0.020677312562420995,0.0
1993-11-01,AR,0.032412756740483134,0.0
1993-11-01,NC,0.03669942923262076,0.0
1993-11-01,MT,0.021091083900280527,0.0
1993-11-01,MS,0.03856661949756255,0.0
1993-11-01,MO,0.029174867877221358,0.0
1993-11-01,MN,0.021899185940421992,0.0
1993-11-01,MI,0.027028006221710726,0.0
1993-11-01,ME,0.024972919710866757,0.0
1993-11-01,NE,0.023758079390415535,0.0
1993-11-01,MD,0.03273069176755317,0.0
1993-11-01,LA,0.03996767295501219,0.0
1993-11-01,KY,0.03136843477894352,0.0
1993-11-01,KS,0.027609035516285716,0.0
1993-11-01,IN,0.02973044549091091,0.0
1993-11-01,IL,0.028460383734385298,0.0
1993-11-01,ID,0.02068451004204373,0.0
1993-11-01,IA,0.026145911139098962,0.0
1993-11-01,HI,0.059833830984824234,0.0
1993-11-01,FL,0.05225567305134221,0.0
1993-11-01,MA,0.024140468178004772,0.0
1993-11-01,DE,0.03207934514671682,0.0
1993-11-01,NH,0.024625845333105773,0.0
1993-11-01,TN,0.031622558499250164,0.0
1993-11-01,CA,0.03434071790365178,0.0
1993-11-01,WY,0.020507232893199636,0.0
1993-11-01,WV,0.03171224111829553,0.0
1993-11-01,WI,0.023381102783742388,0.0
1993-11-01,WA,0.024927787710460687,0.0
1993-11-01,VT,0.02453725688834405,0.0
1993-11-01,VA,0.034465145717991974,0.0
1993-11-01,UT,0.023529313206004644,0.0
1993-11-01,TX,0.03747276920019027,0.0
1993-11-01,NJ,0.030390170467642856,0.0
1993-11-01,CT,0.028294937223953383,0.0
1993-11-01,SC,0.04017285584778412,0.0
1993-11-01,RI,0.027965405913979193,0.0
1993-11-01,PA,0.028558921212716568,0.0
1993-11-01,OR,0.0230507608598503,0.0
1993-11-01,OK,0.03213763799631541,0.0
1993-11-01,OH,0.030178859364889808,0.0
1993-11-01,NY,0.026555957696261134,0.0
1993-11-01,NV,0.0261200257477083,0.0
1993-11-01,NM,0.02827761828404572,0.0
1993-11-01,SD,0.02300941582550816,0.0
1993-12-01,VT,0.017700413594062808,0.0
1993-12-01,VA,0.025233138344268928,1.0
1993-12-01,UT,0.020054936011990595,0.0
1993-12-01,MA,0.019196610384724887,0.0
1993-12-01,LA,0.03594603613236678,0.0
1993-12-01,KY,0.024713901489551597,0.0
1993-12-01,KS,0.025428054063925138,0.0
1993-12-01,IN,0.02321215382210175,0.0
1993-12-01,IL,0.022608027108594008,0.0
1993-12-01,ID,0.01923601909220199,0.0
1993-12-01,IA,0.020127966692317287,0.0
1993-12-01,MD,0.0237414969589027,0.0
1993-12-01,HI,0.05458337463124827,0.0
1993-12-01,DE,0.023884548780557915,0.0
1993-12-01,CT,0.021792507960945697,0.0
1993-12-01,CO,0.020838359457875207,0.0
1993-12-01,CA,0.027078495305579132,0.0
1993-12-01,AZ,0.026872106611424716,0.0
1993-12-01,AR,0.02949413290181362,0.0
1993-12-01,AL,0.03159259471502527,0.0
1993-12-01,AK,0.012833238783208856,0.0
1993-12-01,FL,0.041494521208655905,0.0
1993-12-01,ME,0.018200862610697272,0.0
1993-12-01,MI,0.02066711819741681,0.0
1993-12-01,MN,0.016768017681538978,0.0
1993-12-01,TX,0.03473225483997078,0.0
1993-12-01,TN,0.026064099573380326,0.0
1993-12-01,SD,0.019603719971485113,0.0
1993-12-01,SC,0.031778449686542073,0.0
1993-12-01,RI,0.02156653070034585,0.0
1993-12-01,PA,0.02200903437873321,0.0
1993-12-01,OR,0.023387184972982547,0.0
1993-12-01,OK,0.029677142696094234,0.0
1993-12-01,OH,0.02320483642091454,0.0
1993-12-01,NY,0.01934010409301508,0.0
1993-12-01,NV,0.021169033796895484,0.0
